"","gene_name_length"
"RN7SL26P",307
"RN7SL270P",281
"RN7SL271P",295
"RN7SL272P",289
"RN7SL273P",299
"RN7SL274P",272
"RN7SL275P",335
"RN7SL277P",288
"RN7SL278P",296
"RN7SL279P",284
"RN7SL280P",288
"RN7SL282P",297
"RN7SL283P",303
"RN7SL284P",275
"RN7SL285P",264
"RN7SL286P",291
"RN7SL288P",291
"RN7SL28P",298
"RN7SL290P",300
"RN7SL291P",289
"RN7SL292P",266
"RN7SL293P",281
"RN7SL294P",295
"RN7SL296P",299
"RN7SL297P",293
"RN7SL299P",280
"RN7SL3",299
"RN7SL300P",318
"RN7SL301P",298
"RN7SL302P",300
"RN7SL303P",251
"RN7SL304P",301
"RN7SL305P",281
"RN7SL306P",296
"RN7SL307P",295
"RN7SL308P",297
"RN7SL309P",286
"RN7SL30P",306
"RN7SL310P",281
"RN7SL311P",306
"RN7SL313P",288
"RN7SL314P",292
"RN7SL316P",272
"RN7SL317P",329
"RN7SL318P",297
"RN7SL319P",221
"RN7SL320P",295
"RN7SL321P",299
"RN7SL322P",299
"RN7SL323P",295
"RN7SL325P",283
"RN7SL326P",296
"RN7SL327P",223
"RN7SL328P",300
"RN7SL329P",299
"RN7SL32P",281
"RN7SL330P",307
"RN7SL331P",247
"RN7SL332P",254
"RN7SL333P",297
"RN7SL334P",279
"RN7SL335P",304
"RN7SL336P",297
"RN7SL337P",301
"RN7SL338P",293
"RN7SL339P",296
"RN7SL33P",342
"RN7SL340P",296
"RN7SL341P",298
"RN7SL342P",294
"RN7SL343P",261
"RN7SL344P",296
"RN7SL346P",294
"RN7SL34P",270
"RN7SL350P",299
"RN7SL351P",248
"RN7SL352P",277
"RN7SL353P",252
"RN7SL354P",294
"RN7SL356P",248
"RN7SL357P",298
"RN7SL359P",288
"RN7SL35P",292
"RN7SL361P",298
"RN7SL362P",267
"RN7SL363P",273
"RN7SL364P",272
"RN7SL366P",292
"RN7SL368P",277
"RN7SL369P",299
"RN7SL36P",276
"RN7SL370P",295
"RN7SL371P",267
"RN7SL372P",298
"RN7SL375P",298
"RN7SL376P",264
"RN7SL377P",278
"RN7SL378P",298
"RN7SL379P",293
"RN7SL37P",307
"RN7SL380P",308
"RN7SL381P",298
"RN7SL382P",282
"RN7SL383P",294
"RN7SL384P",298
"RN7SL385P",276
"RN7SL386P",297
"RN7SL387P",273
"RN7SL388P",339
"RN7SL38P",296
"RN7SL390P",284
"RN7SL391P",284
"RN7SL392P",299
"RN7SL393P",296
"RN7SL394P",291
"RN7SL395P",291
"RN7SL396P",295
"RN7SL397P",298
"RN7SL398P",298
"RN7SL399P",279
"RN7SL39P",297
"RN7SL400P",296
"RN7SL401P",298
"RN7SL402P",264
"RN7SL403P",305
"RN7SL404P",281
"RN7SL405P",289
"RN7SL408P",296
"RN7SL40P",342
"RN7SL411P",300
"RN7SL413P",297
"RN7SL414P",294
"RN7SL415P",289
"RN7SL416P",298
"RN7SL417P",265
"RN7SL418P",287
"RN7SL419P",287
"RN7SL41P",297
"RN7SL420P",298
"RN7SL422P",261
"RN7SL423P",304
"RN7SL424P",289
"RN7SL426P",295
"RN7SL428P",247
"RN7SL429P",223
"RN7SL42P",294
"RN7SL430P",242
"RN7SL431P",305
"RN7SL432P",298
"RN7SL434P",271
"RN7SL435P",282
"RN7SL43P",291
"RN7SL440P",343
"RN7SL441P",296
"RN7SL442P",320
"RN7SL443P",290
"RN7SL444P",300
"RN7SL445P",293
"RN7SL446P",296
"RN7SL447P",245
"RN7SL448P",295
"RN7SL449P",286
"RN7SL44P",302
"RN7SL451P",299
"RN7SL452P",291
"RN7SL453P",329
"RN7SL454P",243
"RN7SL455P",282
"RN7SL456P",295
"RN7SL457P",287
"RN7SL459P",302
"RN7SL45P",298
"RN7SL460P",258
"RN7SL461P",282
"RN7SL462P",261
"RN7SL464P",297
"RN7SL465P",301
"RN7SL466P",295
"RN7SL468P",294
"RN7SL469P",237
"RN7SL470P",259
"RN7SL471P",299
"RN7SL472P",293
"RN7SL473P",299
"RN7SL474P",301
"RN7SL475P",298
"RN7SL477P",286
"RN7SL478P",298
"RN7SL479P",300
"RN7SL47P",299
"RN7SL480P",294
"RN7SL481P",299
"RN7SL482P",298
"RN7SL483P",285
"RN7SL484P",202
"RN7SL487P",344
"RN7SL488P",286
"RN7SL489P",223
"RN7SL48P",293
"RN7SL491P",269
"RN7SL492P",295
"RN7SL493P",299
"RN7SL494P",304
"RN7SL495P",237
"RN7SL496P",290
"RN7SL497P",301
"RN7SL498P",298
"RN7SL499P",276
"RN7SL49P",298
"RN7SL4P",295
"RN7SL502P",290
"RN7SL503P",303
"RN7SL504P",287
"RN7SL505P",293
"RN7SL507P",296
"RN7SL508P",303
"RN7SL509P",297
"RN7SL50P",298
"RN7SL510P",263
"RN7SL513P",298
"RN7SL515P",297
"RN7SL516P",297
"RN7SL517P",305
"RN7SL518P",280
"RN7SL519P",288
"RN7SL51P",285
"RN7SL520P",286
"RN7SL521P",297
"RN7SL523P",298
"RN7SL524P",300
"RN7SL525P",280
"RN7SL526P",319
"RN7SL52P",284
"RN7SL530P",298
"RN7SL531P",282
"RN7SL535P",296
"RN7SL536P",290
"RN7SL538P",304
"RN7SL539P",291
"RN7SL541P",283
"RN7SL542P",294
"RN7SL543P",299
"RN7SL544P",284
"RN7SL545P",290
"RN7SL546P",290
"RN7SL547P",290
"RN7SL549P",282
"RN7SL551P",298
"RN7SL552P",276
"RN7SL553P",298
"RN7SL554P",292
"RN7SL555P",339
"RN7SL556P",298
"RN7SL557P",286
"RN7SL558P",299
"RN7SL559P",297
"RN7SL55P",297
"RN7SL560P",264
"RN7SL561P",281
"RN7SL563P",298
"RN7SL564P",250
"RN7SL565P",284
"RN7SL566P",296
"RN7SL567P",303
"RN7SL568P",298
"RN7SL569P",288
"RN7SL570P",292
"RN7SL571P",295
"RN7SL573P",276
"RN7SL574P",297
"RN7SL575P",299
"RN7SL577P",303
"RN7SL578P",283
"RN7SL57P",290
"RN7SL580P",287
"RN7SL581P",309
"RN7SL582P",279
"RN7SL583P",287
"RN7SL584P",297
"RN7SL585P",280
"RN7SL586P",296
"RN7SL587P",281
"RN7SL589P",310
"RN7SL58P",294
"RN7SL591P",292
"RN7SL592P",281
"RN7SL594P",287
"RN7SL596P",288
"RN7SL597P",296
"RN7SL598P",294
"RN7SL5P",321
"RN7SL600P",299
"RN7SL601P",293
"RN7SL602P",324
"RN7SL604P",296
"RN7SL605P",281
"RN7SL606P",293
"RN7SL607P",299
"RN7SL608P",279
"RN7SL60P",299
"RN7SL610P",291
"RN7SL612P",295
"RN7SL614P",280
"RN7SL615P",298
"RN7SL616P",269
"RN7SL617P",308
"RN7SL618P",296
"RN7SL619P",258
"RN7SL620P",303
"RN7SL621P",299
"RN7SL622P",275
"RN7SL623P",310
"RN7SL624P",278
"RN7SL625P",291
"RN7SL627P",303
"RN7SL628P",237
"RN7SL629P",285
"RN7SL62P",297
"RN7SL630P",297
"RN7SL632P",266
"RN7SL633P",297
"RN7SL634P",292
"RN7SL635P",296
"RN7SL636P",294
"RN7SL638P",290
"RN7SL63P",304
"RN7SL640P",261
"RN7SL643P",291
"RN7SL644P",259
"RN7SL645P",269
"RN7SL646P",297
"RN7SL647P",300
"RN7SL648P",301
"RN7SL649P",275
"RN7SL650P",299
"RN7SL652P",300
"RN7SL653P",293
"RN7SL654P",292
"RN7SL655P",298
"RN7SL656P",281
"RN7SL657P",293
"RN7SL658P",303
"RN7SL659P",299
"RN7SL65P",315
"RN7SL660P",299
"RN7SL663P",299
"RN7SL664P",305
"RN7SL665P",300
"RN7SL666P",304
"RN7SL667P",298
"RN7SL668P",303
"RN7SL66P",264
"RN7SL670P",294
"RN7SL672P",317
"RN7SL673P",237
"RN7SL674P",275
"RN7SL675P",297
"RN7SL677P",319
"RN7SL678P",299
"RN7SL679P",304
"RN7SL67P",296
"RN7SL680P",299
"RN7SL681P",292
"RN7SL683P",270
"RN7SL684P",294
"RN7SL685P",298
"RN7SL687P",285
"RN7SL688P",275
"RN7SL689P",297
"RN7SL68P",310
"RN7SL690P",240
"RN7SL691P",301
"RN7SL692P",288
"RN7SL693P",279
"RN7SL697P",299
"RN7SL698P",302
"RN7SL69P",272
"RN7SL700P",294
"RN7SL702P",292
"RN7SL703P",302
"RN7SL704P",274
"RN7SL705P",294
"RN7SL706P",292
"RN7SL708P",299
"RN7SL709P",300
"RN7SL70P",302
"RN7SL711P",299
"RN7SL712P",308
"RN7SL713P",302
"RN7SL714P",298
"RN7SL715P",286
"RN7SL716P",268
"RN7SL717P",297
"RN7SL718P",303
"RN7SL719P",237
"RN7SL720P",304
"RN7SL722P",284
"RN7SL724P",271
"RN7SL725P",259
"RN7SL726P",299
"RN7SL727P",296
"RN7SL728P",300
"RN7SL72P",269
"RN7SL731P",293
"RN7SL732P",300
"RN7SL733P",329
"RN7SL734P",298
"RN7SL735P",292
"RN7SL736P",269
"RN7SL737P",282
"RN7SL738P",297
"RN7SL73P",252
"RN7SL740P",344
"RN7SL741P",289
"RN7SL743P",298
"RN7SL744P",267
"RN7SL745P",299
"RN7SL748P",311
"RN7SL749P",290
"RN7SL74P",299
"RN7SL750P",238
"RN7SL751P",284
"RN7SL752P",287
"RN7SL753P",290
"RN7SL754P",266
"RN7SL756P",268
"RN7SL757P",301
"RN7SL759P",290
"RN7SL75P",281
"RN7SL760P",270
"RN7SL761P",278
"RN7SL762P",289
"RN7SL763P",284
"RN7SL764P",286
"RN7SL766P",309
"RN7SL767P",295
"RN7SL769P",295
"RN7SL76P",289
"RN7SL771P",298
"RN7SL774P",290
"RN7SL775P",336
"RN7SL776P",268
"RN7SL778P",297
"RN7SL77P",294
"RN7SL782P",294
"RN7SL783P",301
"RN7SL784P",342
"RN7SL785P",253
"RN7SL786P",298
"RN7SL787P",284
"RN7SL788P",316
"RN7SL789P",293
"RN7SL78P",281
"RN7SL790P",298
"RN7SL791P",295
"RN7SL792P",305
"RN7SL793P",296
"RN7SL794P",280
"RN7SL795P",282
"RN7SL796P",291
"RN7SL797P",297
"RN7SL798P",301
"RN7SL799P",298
"RN7SL79P",290
"RN7SL7P",298
"RN7SL800P",280
"RN7SL801P",302
"RN7SL802P",299
"RN7SL803P",307
"RN7SL804P",298
"RN7SL806P",282
"RN7SL807P",297
"RN7SL808P",299
"RN7SL809P",297
"RN7SL810P",276
"RN7SL811P",298
"RN7SL812P",279
"RN7SL813P",283
"RN7SL814P",300
"RN7SL815P",290
"RN7SL817P",288
"RN7SL818P",259
"RN7SL819P",270
"RN7SL81P",261
"RN7SL820P",299
"RN7SL822P",296
"RN7SL823P",295
"RN7SL824P",297
"RN7SL825P",295
"RN7SL826P",288
"RN7SL827P",288
"RN7SL828P",303
"RN7SL82P",237
"RN7SL831P",319
"RN7SL832P",1756
"RN7SL833P",284
"RN7SL834P",286
"RN7SL835P",262
"RN7SL836P",296
"RN7SL837P",287
"RN7SL838P",295
"RN7SL83P",297
"RN7SL840P",284
"RN7SL841P",297
"RN7SL842P",300
"RN7SL843P",297
"RN7SL845P",290
"RN7SL846P",292
"RN7SL847P",270
"RN7SL849P",295
"RN7SL850P",291
"RN7SL851P",303
"RN7SL853P",223
"RN7SL854P",295
"RN7SL856P",298
"RN7SL860P",223
"RN7SL861P",285
"RN7SL862P",298
"RN7SL863P",296
"RN7SL864P",285
"RN7SL865P",289
"RN7SL868P",303
"RN7SL869P",300
"RN7SL870P",296
"RN7SL87P",288
"RN7SL88P",299
"RN7SL89P",283
"RN7SL8P",266
"RN7SL91P",291
"RN7SL93P",293
"RN7SL96P",283
"RN7SL97P",299
"RN7SL98P",300
"RNA5-8S4",153
"RNA5-8S5",153
"RNA5-8SN1",153
"RNA5-8SN2",153
"RNA5-8SN3",306
"RNA5-8SN4",153
"RNA5-8SN5",153
"RNA5-8SP2",152
"RNA5-8SP4",150
"RNA5-8SP5",152
"RNA5-8SP6",152
"RNA5-8SP7",155
"RNA5S1",119
"RNA5S10",119
"RNA5S11",119
"RNA5S12",119
"RNA5S13",119
"RNA5S14",119
"RNA5S15",119
"RNA5S16",119
"RNA5S17",119
"RNA5S2",119
"RNA5S3",119
"RNA5S4",119
"RNA5S5",119
"RNA5S6",119
"RNA5S7",119
"RNA5S8",119
"RNA5S9",119
"RNA5SP100",110
"RNA5SP101",108
"RNA5SP102",106
"RNA5SP103",118
"RNA5SP104",118
"RNA5SP105",113
"RNA5SP106",100
"RNA5SP107",122
"RNA5SP108",117
"RNA5SP109",116
"RNA5SP110",115
"RNA5SP111",101
"RNA5SP112",99
"RNA5SP113",84
"RNA5SP114",113
"RNA5SP115",107
"RNA5SP116",98
"RNA5SP117",118
"RNA5SP118",109
"RNA5SP119",117
"RNA5SP120",112
"RNA5SP121",101
"RNA5SP122",108
"RNA5SP123",119
"RNA5SP124",110
"RNA5SP125",120
"RNA5SP126",109
"RNA5SP127",133
"RNA5SP128",116
"RNA5SP129",118
"RNA5SP130",114
"RNA5SP131",119
"RNA5SP132",118
"RNA5SP133",119
"RNA5SP134",96
"RNA5SP135",125
"RNA5SP136",107
"RNA5SP137",135
"RNA5SP138",114
"RNA5SP139",117
"RNA5SP140",92
"RNA5SP141",120
"RNA5SP142",122
"RNA5SP143",115
"RNA5SP144",116
"RNA5SP145",125
"RNA5SP146",123
"RNA5SP147",109
"RNA5SP148",94
"RNA5SP149",92
"RNA5SP150",119
"RNA5SP151",117
"RNA5SP152",110
"RNA5SP153",76
"RNA5SP154",111
"RNA5SP155",129
"RNA5SP156",110
"RNA5SP157",43
"RNA5SP158",102
"RNA5SP159",103
"RNA5SP160",120
"RNA5SP161",115
"RNA5SP162",44
"RNA5SP163",99
"RNA5SP164",110
"RNA5SP165",115
"RNA5SP166",102
"RNA5SP167",116
"RNA5SP168",112
"RNA5SP169",117
"RNA5SP170",101
"RNA5SP171",115
"RNA5SP172",118
"RNA5SP173",136
"RNA5SP174",118
"RNA5SP175",119
"RNA5SP176",110
"RNA5SP177",107
"RNA5SP178",128
"RNA5SP179",121
"RNA5SP18",121
"RNA5SP180",101
"RNA5SP181",98
"RNA5SP182",82
"RNA5SP183",119
"RNA5SP184",108
"RNA5SP185",114
"RNA5SP186",94
"RNA5SP187",119
"RNA5SP188",129
"RNA5SP189",115
"RNA5SP19",109
"RNA5SP190",118
"RNA5SP191",102
"RNA5SP192",120
"RNA5SP193",107
"RNA5SP194",113
"RNA5SP195",117
"RNA5SP196",102
"RNA5SP197",119
"RNA5SP198",127
"RNA5SP199",92
"RNA5SP20",84
"RNA5SP200",103
"RNA5SP201",124
"RNA5SP202",119
"RNA5SP203",136
"RNA5SP204",118
"RNA5SP205",136
"RNA5SP206",121
"RNA5SP207",107
"RNA5SP208",78
"RNA5SP209",97
"RNA5SP21",96
"RNA5SP210",120
"RNA5SP211",117
"RNA5SP212",107
"RNA5SP213",106
"RNA5SP214",118
"RNA5SP215",122
"RNA5SP216",123
"RNA5SP217",91
"RNA5SP218",109
"RNA5SP219",113
"RNA5SP22",109
"RNA5SP220",104
"RNA5SP221",103
"RNA5SP222",105
"RNA5SP223",120
"RNA5SP224",126
"RNA5SP225",135
"RNA5SP226",115
"RNA5SP227",113
"RNA5SP228",133
"RNA5SP229",99
"RNA5SP23",105
"RNA5SP230",122
"RNA5SP231",138
"RNA5SP232",119
"RNA5SP233",113
"RNA5SP234",119
"RNA5SP235",114
"RNA5SP236",116
"RNA5SP237",113
"RNA5SP238",120
"RNA5SP239",129
"RNA5SP24",95
"RNA5SP240",128
"RNA5SP241",114
"RNA5SP242",118
"RNA5SP243",35
"RNA5SP244",112
"RNA5SP245",121
"RNA5SP246",119
"RNA5SP247",105
"RNA5SP248",127
"RNA5SP249",99
"RNA5SP25",110
"RNA5SP250",119
"RNA5SP251",137
"RNA5SP252",119
"RNA5SP253",50
"RNA5SP254",50
"RNA5SP255",107
"RNA5SP256",113
"RNA5SP257",116
"RNA5SP258",119
"RNA5SP259",109
"RNA5SP26",119
"RNA5SP260",111
"RNA5SP261",106
"RNA5SP262",126
"RNA5SP263",128
"RNA5SP264",107
"RNA5SP265",111
"RNA5SP266",108
"RNA5SP267",126
"RNA5SP268",124
"RNA5SP269",137
"RNA5SP27",119
"RNA5SP270",118
"RNA5SP271",88
"RNA5SP272",111
"RNA5SP273",113
"RNA5SP274",108
"RNA5SP275",118
"RNA5SP276",94
"RNA5SP277",98
"RNA5SP278",102
"RNA5SP279",117
"RNA5SP28",119
"RNA5SP280",115
"RNA5SP281",135
"RNA5SP282",108
"RNA5SP283",119
"RNA5SP284",118
"RNA5SP285",119
"RNA5SP286",106
"RNA5SP287",103
"RNA5SP288",93
"RNA5SP289",137
"RNA5SP29",106
"RNA5SP290",127
"RNA5SP291",105
"RNA5SP292",118
"RNA5SP293",113
"RNA5SP294",99
"RNA5SP295",121
"RNA5SP296",111
"RNA5SP297",113
"RNA5SP298",111
"RNA5SP299",116
"RNA5SP30",115
"RNA5SP300",107
"RNA5SP301",121
"RNA5SP302",100
"RNA5SP303",130
"RNA5SP304",104
"RNA5SP305",119
"RNA5SP306",107
"RNA5SP307",116
"RNA5SP308",115
"RNA5SP309",106
"RNA5SP31",127
"RNA5SP310",116
"RNA5SP311",116
"RNA5SP312",116
"RNA5SP315",116
"RNA5SP317",116
"RNA5SP318",92
"RNA5SP319",119
"RNA5SP320",124
"RNA5SP321",111
"RNA5SP322",119
"RNA5SP323",133
"RNA5SP324",108
"RNA5SP325",130
"RNA5SP326",110
"RNA5SP327",101
"RNA5SP328",109
"RNA5SP329",119
"RNA5SP33",98
"RNA5SP330",96
"RNA5SP331",107
"RNA5SP332",115
"RNA5SP333",118
"RNA5SP334",118
"RNA5SP335",110
"RNA5SP336",117
"RNA5SP337",109
"RNA5SP338",85
"RNA5SP339",122
"RNA5SP34",130
"RNA5SP340",107
"RNA5SP341",117
"RNA5SP342",50
"RNA5SP343",107
"RNA5SP344",104
"RNA5SP345",108
"RNA5SP346",121
"RNA5SP347",119
"RNA5SP349",109
"RNA5SP35",129
"RNA5SP350",111
"RNA5SP351",109
"RNA5SP352",134
"RNA5SP353",118
"RNA5SP354",136
"RNA5SP355",135
"RNA5SP356",94
"RNA5SP357",119
"RNA5SP358",117
"RNA5SP359",113
"RNA5SP36",133
"RNA5SP360",118
"RNA5SP361",118
"RNA5SP362",118
"RNA5SP363",115
"RNA5SP364",78
"RNA5SP365",107
"RNA5SP366",123
"RNA5SP367",118
"RNA5SP368",116
"RNA5SP369",108
"RNA5SP37",130
"RNA5SP370",121
"RNA5SP371",125
"RNA5SP372",115
"RNA5SP373",95
"RNA5SP374",125
"RNA5SP375",119
"RNA5SP376",112
"RNA5SP377",112
"RNA5SP378",120
"RNA5SP379",113
"RNA5SP38",119
"RNA5SP380",98
"RNA5SP382",112
"RNA5SP383",120
"RNA5SP384",116
"RNA5SP385",110
"RNA5SP386",107
"RNA5SP387",106
"RNA5SP388",119
"RNA5SP389",115
"RNA5SP39",120
"RNA5SP390",113
"RNA5SP391",119
"RNA5SP392",112
"RNA5SP393",117
"RNA5SP394",119
"RNA5SP395",118
"RNA5SP396",120
"RNA5SP397",118
"RNA5SP399",117
"RNA5SP40",110
"RNA5SP400",111
"RNA5SP401",127
"RNA5SP402",110
"RNA5SP403",108
"RNA5SP404",132
"RNA5SP405",114
"RNA5SP406",112
"RNA5SP407",110
"RNA5SP408",100
"RNA5SP409",109
"RNA5SP41",101
"RNA5SP410",106
"RNA5SP411",114
"RNA5SP412",123
"RNA5SP413",109
"RNA5SP414",136
"RNA5SP415",115
"RNA5SP416",111
"RNA5SP417",108
"RNA5SP418",117
"RNA5SP419",135
"RNA5SP42",115
"RNA5SP420",137
"RNA5SP421",134
"RNA5SP422",111
"RNA5SP423",109
"RNA5SP424",115
"RNA5SP425",112
"RNA5SP426",121
"RNA5SP427",119
"RNA5SP428",132
"RNA5SP429",109
"RNA5SP43",110
"RNA5SP430",110
"RNA5SP431",120
"RNA5SP432",116
"RNA5SP433",114
"RNA5SP434",121
"RNA5SP435",108
"RNA5SP436",115
"RNA5SP437",129
"RNA5SP438",112
"RNA5SP439",124
"RNA5SP44",133
"RNA5SP440",119
"RNA5SP441",88
"RNA5SP442",107
"RNA5SP443",132
"RNA5SP444",106
"RNA5SP445",115
"RNA5SP446",82
"RNA5SP447",119
"RNA5SP448",111
"RNA5SP449",130
"RNA5SP45",92
"RNA5SP450",102
"RNA5SP451",110
"RNA5SP452",119
"RNA5SP453",119
"RNA5SP454",127
"RNA5SP455",119
"RNA5SP456",114
"RNA5SP457",124
"RNA5SP458",119
"RNA5SP459",100
"RNA5SP46",120
"RNA5SP460",100
"RNA5SP461",104
"RNA5SP462",112
"RNA5SP463",120
"RNA5SP464",108
"RNA5SP465",109
"RNA5SP466",108
"RNA5SP467",118
"RNA5SP468",93
"RNA5SP469",109
"RNA5SP47",109
"RNA5SP470",106
"RNA5SP471",106
"RNA5SP472",119
"RNA5SP473",125
"RNA5SP474",90
"RNA5SP475",110
"RNA5SP476",103
"RNA5SP477",119
"RNA5SP478",115
"RNA5SP479",117
"RNA5SP48",126
"RNA5SP480",109
"RNA5SP481",122
"RNA5SP482",118
"RNA5SP483",118
"RNA5SP484",111
"RNA5SP485",119
"RNA5SP486",83
"RNA5SP487",122
"RNA5SP488",116
"RNA5SP489",109
"RNA5SP49",115
"RNA5SP490",136
"RNA5SP491",118
"RNA5SP492",114
"RNA5SP493",91
"RNA5SP494",129
"RNA5SP495",110
"RNA5SP496",109
"RNA5SP497",97
"RNA5SP498",120
"RNA5SP499",119
"RNA5SP50",107
"RNA5SP500",119
"RNA5SP501",112
"RNA5SP502",119
"RNA5SP503",117
"RNA5SP504",117
"RNA5SP505",108
"RNA5SP506",119
"RNA5SP507",121
"RNA5SP508",119
"RNA5SP509",119
"RNA5SP51",119
"RNA5SP510",99
"RNA5SP511",115
"RNA5SP512",120
"RNA5SP513",118
"RNA5SP514",111
"RNA5SP515",118
"RNA5SP516",119
"RNA5SP517",117
"RNA5SP518",119
"RNA5SP519",119
"RNA5SP52",134
"RNA5SP520",113
"RNA5SP521",116
"RNA5SP522",116
"RNA5SP523",113
"RNA5SP524",116
"RNA5SP525",112
"RNA5SP526",87
"RNA5SP527",127
"RNA5SP528",119
"RNA5SP529",110
"RNA5SP53",120
"RNA5SP530",118
"RNA5SP531",102
"RNA5SP532",119
"RNA5SP533",110
"RNA5SP534",84
"RNA5SP535",107
"RNA5SP536",123
"RNA5SP54",92
"RNA5SP55",125
"RNA5SP56",118
"RNA5SP57",123
"RNA5SP59",110
"RNA5SP60",87
"RNA5SP61",100
"RNA5SP62",110
"RNA5SP63",112
"RNA5SP64",107
"RNA5SP65",119
"RNA5SP66",101
"RNA5SP67",131
"RNA5SP68",119
"RNA5SP69",117
"RNA5SP70",79
"RNA5SP71",126
"RNA5SP72",117
"RNA5SP73",108
"RNA5SP74",109
"RNA5SP75",111
"RNA5SP76",87
"RNA5SP77",120
"RNA5SP78",118
"RNA5SP79",109
"RNA5SP80",111
"RNA5SP82",92
"RNA5SP84",107
"RNA5SP85",119
"RNA5SP86",98
"RNA5SP87",118
"RNA5SP88",109
"RNA5SP89",108
"RNA5SP90",99
"RNA5SP91",119
"RNA5SP92",110
"RNA5SP93",114
"RNA5SP94",108
"RNA5SP95",137
"RNA5SP96",107
"RNA5SP97",84
"RNA5SP98",137
"RNA5SP99",114
"RNASE1",2051
"RNASE10",5633
"RNASE11",26326
"RNASE12",631
"RNASE13",1966
"RNASE2",985
"RNASE3",950
"RNASE4",17116
"RNASE6",1417
"RNASE7",2009
"RNASE8",634
"RNASE9",4839
"RNASEH1",13824
"RNASEH1-AS1",3254
"RNASEH1P1",742
"RNASEH1P2",790
"RNASEH2A",8646
"RNASEH2B",114443
"RNASEH2B-AS1",48593
"RNASEH2C",6943
"RNASEH2CP1",502
"RNASEK",2116
"RNASEK-C17orf49",4886
"RNASEL",15623
"RNASET2",27688
"RND1",8754
"RND2",6796
"RND3",70817
"RNF10",44115
"RNF103",20474
"RNF103-CHMP3",215455
"RNF10P1",369
"RNF11",37185
"RNF111",232245
"RNF112",6152
"RNF113A",1353
"RNF113B",1481
"RNF114",17557
"RNF115",85210
"RNF11P2",440
"RNF121",68897
"RNF122",19371
"RNF123",32031
"RNF125",54842
"RNF126",15752
"RNF126P1",1320
"RNF128",103200
"RNF13",149432
"RNF130",160468
"RNF133",1445
"RNF135",31127
"RNF138",39707
"RNF138P1",546
"RNF138P2",592
"RNF139",13177
"RNF139-AS1",12092
"RNF14",31964
"RNF141",29553
"RNF144A",150895
"RNF144A-AS1",6433
"RNF144B",81525
"RNF145",52645
"RNF146",21958
"RNF148",1304
"RNF149",37483
"RNF150",353071
"RNF151",2153
"RNF152",86185
"RNF152P1",604
"RNF157",97921
"RNF157-AS1",14095
"RNF165",136332
"RNF166",9927
"RNF167",5215
"RNF168",34986
"RNF169",93546
"RNF17",115770
"RNF170",47654
"RNF175",50111
"RNF180",207026
"RNF181",1889
"RNF182",55857
"RNF183",6284
"RNF185",46837
"RNF185-AS1",353
"RNF186",1250
"RNF187",8706
"RNF19A",79159
"RNF19B",28241
"RNF19BPX",625
"RNF19BPY",1550
"RNF2",57245
"RNF20",29494
"RNF207",15825
"RNF208",1335
"RNF212",57313
"RNF212B",88162
"RNF213",137921
"RNF214",53821
"RNF215",52961
"RNF216",161693
"RNF216-IT1",18030
"RNF216P1",66688
"RNF217",130089
"RNF217-AS1",53947
"RNF219",44889
"RNF219-AS1",697640
"RNF220",246531
"RNF222",7123
"RNF223",3342
"RNF224",2368
"RNF225",990
"RNF227",2953
"RNF24",88274
"RNF25",8548
"RNF26",2787
"RNF2P1",1010
"RNF31",13979
"RNF32",36850
"RNF34",30583
"RNF38",151153
"RNF39",5622
"RNF4",163101
"RNF40",14563
"RNF41",19759
"RNF43",65096
"RNF44",11329
"RNF5",2440
"RNF5P1",540
"RNF6",90379
"RNF6P1",3304
"RNF7",9357
"RNF7P1",342
"RNF8",40767
"RNFT1",12522
"RNFT1-DT",32141
"RNFT1P2",757
"RNFT1P3",11169
"RNFT2",115454
"RNGTT",353450
"RNGTTP1",728
"RNH1",12789
"RNLS",310667
"RNMT",37899
"RNMTL1P1",560
"RNMTL1P2",951
"RNPC3",29549
"RNPEP",23776
"RNPEPL1",15569
"RNPS1",15297
"RNPS1P1",918
"RNU1-1",164
"RNU1-100P",165
"RNU1-101P",127
"RNU1-103P",125
"RNU1-104P",175
"RNU1-105P",161
"RNU1-106P",164
"RNU1-107P",154
"RNU1-108P",161
"RNU1-109P",147
"RNU1-112P",164
"RNU1-114P",166
"RNU1-115P",160
"RNU1-117P",158
"RNU1-119P",165
"RNU1-11P",164
"RNU1-120P",157
"RNU1-122P",156
"RNU1-123P",160
"RNU1-124P",145
"RNU1-125P",129
"RNU1-128P",160
"RNU1-129P",167
"RNU1-130P",160
"RNU1-131P",161
"RNU1-132P",164
"RNU1-133P",167
"RNU1-134P",165
"RNU1-136P",164
"RNU1-138P",164
"RNU1-139P",165
"RNU1-13P",162
"RNU1-140P",165
"RNU1-141P",158
"RNU1-142P",145
"RNU1-143P",146
"RNU1-146P",165
"RNU1-148P",162
"RNU1-149P",161
"RNU1-14P",152
"RNU1-150P",162
"RNU1-151P",125
"RNU1-15P",144
"RNU1-16P",164
"RNU1-17P",152
"RNU1-18P",164
"RNU1-19P",165
"RNU1-2",164
"RNU1-20P",162
"RNU1-21P",163
"RNU1-22P",158
"RNU1-23P",144
"RNU1-24P",165
"RNU1-27P",164
"RNU1-28P",164
"RNU1-29P",126
"RNU1-3",164
"RNU1-30P",163
"RNU1-31P",176
"RNU1-32P",159
"RNU1-33P",162
"RNU1-34P",157
"RNU1-35P",153
"RNU1-36P",165
