"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"Stx1a",1.05578648129985,0.969792424954284,0.257660812757129,0.611731781377432,0.999980049953172
"Rwdd4",1.05530290177415,2.1268373327914,0.257424835197618,0.611894872883925,0.999980049953172
"Ppp1cb",1.05431413049251,2.4448289319455,0.256942670237741,0.612228404695108,0.999980049953172
"Upf3b",1.05425894769202,2.21823355924602,0.256915774183449,0.612247021297184,0.999980049953172
"Slc6a18",1.05375282149844,1.32501135905663,0.256669154336475,0.612417780922078,0.999980049953172
"Rnmt",1.05319966921358,1.81376335602961,0.25639975555175,0.612604430544309,0.999980049953172
"Calu",1.05229220186711,3.37334701447775,0.255958102989373,0.612910690783696,0.999980049953172
"Yipf3",1.05226345673957,2.30796128899997,0.255944119330064,0.612920393052732,0.999980049953172
"LOC100359600",-1.05214491098943,3.0645113553219,0.255886454344466,0.6129604062119,0.999980049953172
"Ascc3",1.0514980625625,1.17108405510801,0.255571918069521,0.613178759529024,0.999980049953172
"Bzw2",1.05146783837024,1.30590115851732,0.255557225995334,0.613188962994804,0.999980049953172
"Mbnl1",1.05136772274234,2.00722844702147,0.25550856249245,0.613222761832332,0.999980049953172
"Nono",1.05130336936389,4.56511392033082,0.255477284499718,0.613244487839533,0.999980049953172
"Usp25",-1.05125560487657,3.48964268722231,0.255454070526162,0.613260613577719,0.999980049953172
"Cul2",1.05123738008828,1.67566903219885,0.255445213391941,0.613266766486234,0.999980049953172
"Gria4",1.05113588362995,1.48307472563381,0.255395889550647,0.613301033414147,0.999980049953172
"Prkaa2",1.05076119421855,1.30865249349474,0.255213844429013,0.613427542239986,0.999980049953172
"AABR07046727.1",-1.05062757226637,1.65861536345765,0.255148939093773,0.613472660675106,0.999980049953172
"Pigu",1.04977278170652,1.41453735685399,0.254733929650626,0.613761321631311,0.999980049953172
"Zfp207",-1.04971551855227,6.81499455938778,0.254706139883698,0.613780661417345,0.999980049953172
"Psmb2",1.04916567625952,2.51333742742949,0.254439378981829,0.613966376220874,0.999980049953172
"Pfkp",1.04897146820645,1.53183924120732,0.254345190610864,0.614031977876938,0.999980049953172
"Rint1",1.04816095109121,1.25992947644492,0.253952288626021,0.614305796290213,0.999980049953172
"Arhgap32",1.04813725723902,1.60068136783174,0.253940807488559,0.614313801634851,0.999980049953172
"Ttc13",1.04718298338016,1.71440389703209,0.253478618479109,0.614636256417143,0.999980049953172
"Rpf1",1.04712074850702,2.4335078475705,0.253448490524112,0.614657288536996,0.999980049953172
"Bend4",1.04704920739262,1.19221410397299,0.25341385962204,0.61468146606925,0.999980049953172
"Lyrm1",-1.04702015638223,2.47589755756852,0.253399797577031,0.614691284064078,0.999980049953172
"Ifitm10",-1.04652576522183,1.69123666657192,0.253160548997859,0.614858377642335,0.999980049953172
"Tnfrsf1a",1.04614287310815,2.01966845094844,0.252975335315658,0.61498780067385,0.999980049953172
"Smarcal1",1.04580176487527,1.5711808452016,0.252810390538972,0.615103110247412,0.999980049953172
"Prps1",1.04478916005829,1.60912359597751,0.252321056723729,0.615445471179014,0.999980049953172
"LOC100911225",-1.0444861283427,2.27725586579598,0.252174711035684,0.615547942256834,0.999980049953172
"Tmem222",1.04422576088061,1.76324392413379,0.25204900346682,0.61563599227849,0.999980049953172
"Ust",1.04411435003009,2.75304658836171,0.251995222959021,0.615673670442665,0.999980049953172
"Ddi2",1.04343350194905,1.6442008181933,0.25166668705684,0.615903949252341,0.999980049953172
"Fam126b",1.0430469231038,1.31758425146334,0.251480242985579,0.616034716129619,0.999980049953172
"Ppp1r21",1.04278469453844,1.078120944681,0.251353811446706,0.61612342634561,0.999980049953172
"Colgalt2",1.04275216551806,0.78803500340669,0.251338130039467,0.616134431092329,0.999980049953172
"Snx25",1.0424988222008,1.27399309847243,0.251216016458466,0.616220141484287,0.999980049953172
"Dnajc4",-1.04221023283889,4.49075830117051,0.25107695014262,0.616317782593329,0.999980049953172
"Ube2a",1.04194102667935,2.19272859147167,0.250947258973173,0.616408871724159,0.999980049953172
"Nbr1",-1.0412791941012,7.2034763968948,0.250628560852679,0.616632835815956,0.999980049953172
"Zfp316",1.04045102222266,1.2311581325782,0.250230049127186,0.616913139369888,0.999980049953172
"Hdac3",1.04041575719007,1.55708837361082,0.250213086826988,0.616925076433748,0.999980049953172
"Tmem150b",1.04033913220169,3.44683727892391,0.250176232581511,0.616951014016076,0.999980049953172
"Pdcd6",1.04032977274652,6.5631449330952,0.250171731159565,0.616954182227309,0.999980049953172
"Gabpb2",1.04027905482687,1.52181797340017,0.250147339123871,0.61697135056035,0.999980049953172
"Uck2",1.0400958001151,1.18700341503977,0.250059215383058,0.617033385171514,0.999980049953172
"Atf7",1.03976811949455,1.57064503926348,0.249901678641934,0.617144317044292,0.999980049953172
"Wdtc1",1.03768407722551,1.1782284622662,0.248900909879218,0.617850045959818,0.999980049953172
"Arid5a",-1.03759537526014,1.5174160135314,0.248858359247958,0.617880091351331,0.999980049953172
"Zc3h14",1.0373930363782,2.31949298059036,0.24876131021768,0.617948630566643,0.999980049953172
"Lypd6",1.03739286382388,0.888350393214051,0.248761227462477,0.617948689018211,0.999980049953172
"Arg1",1.03652574712607,1.33644894099253,0.248345541425171,0.618242449265859,0.999980049953172
"Selenoi",1.03578748299182,1.1728683936989,0.247991899823574,0.618492605179161,0.999980049953172
"Dnajb2",1.03566339864875,2.19455172184866,0.247932485958687,0.618534654678643,0.999980049953172
"Ccdc174",1.03542462165999,1.49852374605031,0.247818175173914,0.618615574548984,0.999980049953172
"Cherp",1.03537505525253,2.26096555353461,0.247794449327758,0.618632372841386,0.999980049953172
"Npm1",-1.03534553871477,6.96939073766598,0.24778032124938,0.618642376231778,0.999980049953172
"Ubqln1",1.03533299998638,2.2861953083668,0.247774319714203,0.61864662572836,0.999980049953172
"Tceanc2",1.03465987348301,1.12406249446895,0.247452241225563,0.618874773538737,0.999980049953172
"AC141969.1",-1.03454241608879,3.19819894832187,0.247396061515846,0.618914588018099,0.999980049953172
"Potem",1.03424190773416,0.869266175482558,0.24725235781724,0.61901645628853,0.999980049953172
"Lancl1",1.03392886715762,1.89058639647865,0.24710270558117,0.619122580595582,0.999980049953172
"Mettl22",-1.03365070077257,3.06168729561736,0.24696976332127,0.619216888818522,0.999980049953172
"Arih1",1.03310596061671,1.79304426314446,0.246709522802773,0.619401593114608,0.999980049953172
"Rbm45",1.03280357001901,1.74571267832632,0.246565119953913,0.619504134651244,0.999980049953172
"AABR07001348.1",1.03271846828073,2.02556156797605,0.246524488305407,0.619532994234671,0.999980049953172
"Leng1",1.03260416924087,5.81082318060305,0.246469921734034,0.619571756089014,0.999980049953172
"Pfkfb3",1.0324840613029,2.23644691778998,0.246412588491913,0.619612489035193,0.999980049953172
"Nudc",1.03234436688557,2.84737744527423,0.246345914079023,0.619659865933741,0.999980049953172
"Wdfy3",1.03209823783443,1.36846057925124,0.246228461686089,0.619743343628122,0.999980049953172
"AABR07061825.2",1.03161703393645,1.36690804490361,0.245998912850856,0.61990656400697,0.999980049953172
"Klf3",1.03106528345502,2.42873500039855,0.245735842899155,0.620093736252961,0.999980049953172
"Elac1",1.03084441362367,0.927874229050504,0.245630573481753,0.620168669598009,0.999980049953172
"Zfp157",1.03056855293193,1.73766176562712,0.245499126383564,0.620262264941575,0.999980049953172
"Mcm5",1.03040109768593,1.3707761912571,0.245419351435006,0.620319082963784,0.999980049953172
"Ammecr1l",1.03011344184848,1.74627556621635,0.245282343710388,0.620416690664766,0.999980049953172
"Peli1",-1.02993388595033,2.35267768450833,0.24519684234455,0.620477621162495,0.999980049953172
"Sytl3",1.02963697145707,2.16891049709422,0.245055489577634,0.620578381839851,0.999980049953172
"Sgms1",-1.02959991868867,1.95417377007011,0.245037852641172,0.620590956539024,0.999980049953172
"Sf3b3",1.02947342616411,2.07446377955191,0.244977647600279,0.620633885487862,0.999980049953172
"Rab28",1.02784167304945,1.63088195668548,0.244201665966059,0.621187784584764,0.999980049953172
"Dera",1.02710592727583,0.894966311049698,0.243852184050939,0.62143760398334,0.999980049953172
"Mxd4",1.02706840198472,2.42937534586371,0.243834366108711,0.621450346708806,0.999980049953172
"Rest",1.02706314811098,1.99406299803557,0.243831871490647,0.621452130812501,0.999980049953172
"Mettl25",1.02696084212488,1.05476583649661,0.243783297617286,0.621486872191453,0.999980049953172
"Hras",-1.02673562265424,4.36415993056342,0.243676382684414,0.621563355879657,0.999980049953172
"Sidt2",-1.02613619956756,1.51563475089208,0.243391942155155,0.621766937632105,0.999980049953172
"Cnksr3",-1.02534204846403,4.91334568757074,0.243015354361668,0.622036699337982,0.999980049953172
"RGD1560854",-1.0242032866312,4.7051832085875,0.242475860372077,0.622423608956955,0.999980049953172
"Nuf2",1.02411441840237,1.94397000607669,0.242433783831862,0.622453807520121,0.999980049953172
"Ipo9",1.02238169571968,2.4104240153083,0.241614119260633,0.623042735796022,0.999980049953172
"Zc3h4",-1.02223067558665,3.79259052291225,0.241542744936064,0.623094076865309,0.999980049953172
"Tpra1",1.02213699865127,1.79127335129787,0.241498477144296,0.623125924361259,0.999980049953172
"Galp",1.02159016434814,1.32268955961908,0.241240147143024,0.62331184655012,0.999980049953172
"Optn",1.02155237158939,1.88602672268888,0.24122229857251,0.623324696873343,0.999980049953172
"Pex11a",-1.02097821778451,2.73891595265991,0.240951221369894,0.623519935199836,0.999980049953172
"Ndufaf1",1.02035814862487,1.95854300600262,0.240658637161224,0.623730816543377,0.999980049953172
"Exoc1",1.02021245271401,1.56744458332692,0.240589915259817,0.623780371216563,0.999980049953172
"Acaca",-1.0201523730658,2.66159869131133,0.240561579726716,0.623800806241504,0.999980049953172
"Ing4",1.01973232112555,2.37040115857978,0.24036351606987,0.623943687533539,0.999980049953172
"Ubb",-1.0196540770456,12.9927552965859,0.2403266312909,0.623970303936898,0.999980049953172
"Mxi1",-1.01926235371115,3.27445300543047,0.240142012863581,0.624103564417358,0.999980049953172
"Crx",1.01921919494706,1.17446990862495,0.240121676562495,0.624118247362727,0.999980049953172
"LOC100361898",-1.01794953811397,1.84022927635359,0.239523802744949,0.624550261216588,0.999980049953172
"Ankrd28",1.01771832207586,2.68203813074537,0.23941500470938,0.624628948759867,0.999980049953172
"Myl12a",-1.01765428589397,2.34930657548056,0.239384877040213,0.624650742338195,0.999980049953172
"Has3",1.01753908336799,1.66106390516808,0.239330681461335,0.624689950300442,0.999980049953172
"Nup205",1.0174961260832,1.54822956696268,0.239310474317658,0.624704570630286,0.999980049953172
"Mief1",1.01746521912053,2.37515130936137,0.239295936183561,0.624715089775433,0.999980049953172
"Kbtbd3",1.01735669555757,1.5507676628631,0.239244891956871,0.624752026236644,0.999980049953172
"Oxa1l",1.01693926866499,2.39319389200116,0.239048605316758,0.624894108059644,0.999980049953172
"Elp1",1.01672520611878,1.67215530460391,0.238947977936163,0.624966975081282,0.999980049953172
"Nrbp2",1.01663211626243,2.15176356088563,0.238904224492241,0.62499866406909,0.999980049953172
"Nras",1.0166261496838,4.18683905590938,0.238901420259255,0.625000695193055,0.999980049953172
"AABR07049769.2",1.01525742787109,1.26002025789351,0.238258569461165,0.625466706408816,0.999980049953172
"Nudt2",1.01353187721284,1.82298464965577,0.237449360209808,0.626054421117936,0.999980049953172
"Atxn7l2",1.01329973087428,1.47439871744493,0.237340598585376,0.626133507248041,0.999980049953172
"Kcng4",1.01315946870719,1.63738122787728,0.237274897190878,0.626181292950314,0.999980049953172
"Pde3b",-1.01313281470616,1.75404154403742,0.237262412991973,0.626190373838479,0.999980049953172
"Ccdc66",1.01240630013122,1.76333817920914,0.236922254635706,0.626437915636409,0.999980049953172
"Serpinb9",1.01194315932484,1.79920623987953,0.236705536771381,0.626595741333513,0.999980049953172
"Raver1",1.01192218183974,2.01600859509731,0.236695723106732,0.626602890290491,0.999980049953172
"Olr41",-1.01160866525774,1.01292016846165,0.236549078355302,0.626709738381199,0.999980049953172
"Vti1a",-1.01097429738054,1.459831385819,0.236252497094815,0.626925958229883,0.999980049953172
"AABR07028185.1",1.01081512711279,4.78088342503744,0.236178110608326,0.626980215332265,0.999980049953172
"AABR07021547.1",1.01020732451184,1.26325590675943,0.235894168455314,0.627187418367083,0.999980049953172
"Amotl1",1.01010384592861,1.35133913330703,0.235845844228084,0.627222697678814,0.999980049953172
"Prmt1",1.00924742127662,5.20317225655276,0.235446086185543,0.627514714215813,0.999980049953172
"Smchd1",1.00916852191955,1.09899343955424,0.235409274957077,0.627541619596662,0.999980049953172
"Carmil1",1.00847472372501,1.06224047461172,0.23508570087937,0.627778232256577,0.999980049953172
"Hmgb2",1.00845659528907,8.37854812306006,0.235077249110249,0.627784415284296,0.999980049953172
"Arhgap21",1.0083800949292,2.64110237403902,0.235041585082398,0.627810507389754,0.999980049953172
"AC120807.1",-1.00821660763691,1.96700675434776,0.234965377316075,0.627866269833045,0.999980049953172
"Themis",1.00780166672806,1.24929056941958,0.234772012748133,0.628007807918649,0.999980049953172
"Bcl11a",1.00746832977232,0.895359439834987,0.234616733691935,0.62812152046405,0.999980049953172
"Vps13c",1.00740026730581,1.26952513018607,0.234585034324911,0.628144739965975,0.999980049953172
"U2af1l4",-1.00688504859246,6.00156515647048,0.234345146175465,0.628320518700929,0.999980049953172
"Eif2b2",1.00686439171696,2.94557347560368,0.23433553080009,0.628327566709521,0.999980049953172
"Tars2",1.00633489016293,1.82553192652047,0.234089125420859,0.628508241197106,0.999980049953172
"Ampd2",1.00623770044732,2.03726858714934,0.234043911929556,0.628541406316381,0.999980049953172
"Serpinf2",1.00572642371981,2.04464704615521,0.23380613351007,0.628715887261411,0.999980049953172
"Cln8",1.0050910364839,1.48962811045962,0.233510803682036,0.628932751703361,0.999980049953172
"Chpf",1.00487207098375,2.58366446398326,0.233409071125526,0.629007494382933,0.999980049953172
"AC128394.3",1.00476986169472,1.15411737777828,0.233361591724655,0.629042384267892,0.999980049953172
"Rexo2",1.00463698792355,2.32906042004466,0.233299874936265,0.629087742935327,0.999980049953172
"Skiv2l",1.00463062373252,2.37756394495789,0.233296919121802,0.629089915492704,0.999980049953172
"RGD1565611",-1.00330510740049,1.01933549418617,0.232681698237046,0.629542479764262,0.999980049953172
"Cdan1",1.00324995536957,1.82149815495955,0.232656117752292,0.629561313056653,0.999980049953172
"Id2",-1.00319110135153,1.9952638178362,0.232628821771572,0.629581410767727,0.999980049953172
"Pax1",1.00309238791498,1.24722809593569,0.232583042935207,0.62961512045208,0.999980049953172
"Exoc3",1.00295680284416,5.33330475082887,0.232520172042167,0.629661422700783,0.999980049953172
"Inpp5f",-1.00243381961706,3.10367969903996,0.232277743963761,0.629840034901466,0.999980049953172
"AABR07005588.1",-1.00210788323729,7.49157100238892,0.232126720609427,0.629951361493684,0.999980049953172
"Kctd21",-1.00201948747484,4.54029752494758,0.232085770700126,0.629981555334856,0.999980049953172
"Cyp26b1",1.00148796683273,2.1866217951041,0.231839616485126,0.630163122883425,0.999980049953172
"Fam162a",-1.00141805517015,3.88648538068713,0.231807249191968,0.630187006382968,0.999980049953172
"Mrpl14",1.0011627188536,1.07117634075676,0.231689054272224,0.630274238671984,0.999980049953172
"Diaph1",1.00064957516703,1.00826283320656,0.231451611736926,0.630449563040921,0.999980049953172
"Azin1",0.999463776520295,2.65629645535175,0.230903383073797,0.630854791145886,0.999980049953172
"AABR07004269.3",-0.998985816144284,4.02972430601498,0.230682592122195,0.631018158015238,0.999980049953172
"Cnot10",0.998438619193595,1.19849637152171,0.230429947414182,0.631205212086165,0.999980049953172
"Nucks1",0.997834882370194,2.63956304621455,0.230151358464444,0.631411621185926,0.999980049953172
"Mbd5",0.997039569045389,1.79755531844698,0.229784625452082,0.631683571459815,0.999980049953172
"Spryd7",0.997021008260955,1.03453448483421,0.229776070238561,0.631689918749347,0.999980049953172
"Nudcd1",0.996616333731024,1.46582323750733,0.229589583390253,0.631828313313141,0.999980049953172
"Nsdhl",0.99640959707952,2.02868760622419,0.229494341807124,0.631899020120055,0.999980049953172
"Ppm1k",0.996207012527765,1.034048520726,0.229401032223894,0.631968310117269,0.999980049953172
"AABR07001382.1",0.99510644236196,3.52591961963236,0.228894445804832,0.632344794615366,0.999980049953172
"Top2a",-0.994809513952655,5.71372675184227,0.228757867202244,0.632446384609403,0.999980049953172
